artist_name,song_name,genres,cluster
the beatles,yellow submarine,Rock; Psicodelia; Pop/Rock,6
the beatles,the long and winding road,Rock; Psicodelia; Pop/Rock,3
the beatles,a day in the life,Rock; Psicodelia; Pop/Rock,2
the beatles,strawberry fields forever,Rock; Psicodelia; Pop/Rock,3
the beatles,twist and shout,Rock; Psicodelia; Pop/Rock,4
the beatles,eleanor rigby,Rock; Psicodelia; Pop/Rock,0
the beatles,across the universe,Rock; Psicodelia; Pop/Rock,5
the beatles,all together now,Rock; Psicodelia; Pop/Rock,4
the beatles,and i love her,Rock; Psicodelia; Pop/Rock,4
the beatles,and your bird can sing,Rock; Psicodelia; Pop/Rock,3
the beatles,ask me why,Rock; Psicodelia; Pop/Rock,3
the beatles,beautiful dreamer,Rock; Psicodelia; Pop/Rock,4
the beatles,because,Rock; Psicodelia; Pop/Rock,3
the beatles,birthday,Rock; Psicodelia; Pop/Rock,3
the beatles,boys,Rock; Psicodelia; Pop/Rock,3
the beatles,carry that weight,Rock; Psicodelia; Pop/Rock,4
the beatles,chains,Rock; Psicodelia; Pop/Rock,4
the beatles,cry baby cry,Rock; Psicodelia; Pop/Rock,5
the beatles,dear prudence,Rock; Psicodelia; Pop/Rock,4
the beatles,devil in her heart,Rock; Psicodelia; Pop/Rock,5
red hot chili peppers,poster child,Rock Alternativo; Rock; Punk Rock,5
red hot chili peppers,californication,Rock Alternativo; Rock; Punk Rock,5
red hot chili peppers,black summer,Rock Alternativo; Rock; Punk Rock,5
red hot chili peppers,otherside,Rock Alternativo; Rock; Punk Rock,6
red hot chili peppers,under the bridge,Rock Alternativo; Rock; Punk Rock,6
red hot chili peppers,scar tissue,Rock Alternativo; Rock; Punk Rock,2
red hot chili peppers,by the way,Rock Alternativo; Rock; Punk Rock,5
red hot chili peppers,dark necessities,Rock Alternativo; Rock; Punk Rock,6
red hot chili peppers,dani california,Rock Alternativo; Rock; Punk Rock,1
red hot chili peppers,around the world,Rock Alternativo; Rock; Punk Rock,1
red hot chili peppers,the zephyr song,Rock Alternativo; Rock; Punk Rock,5
red hot chili peppers,universally speaking,Rock Alternativo; Rock; Punk Rock,3
red hot chili peppers,aeroplane,Rock Alternativo; Rock; Punk Rock,6
red hot chili peppers,give it away,Rock Alternativo; Rock; Punk Rock,6
red hot chili peppers,tell me baby,Rock Alternativo; Rock; Punk Rock,5
red hot chili peppers,soul to squeeze,Rock Alternativo; Rock; Punk Rock,5
red hot chili peppers,goodbye angels,Rock Alternativo; Rock; Punk Rock,6
red hot chili peppers,the adventures of rain dance maggie,Rock Alternativo; Rock; Punk Rock,1
red hot chili peppers,the getaway,Rock Alternativo; Rock; Punk Rock,2
red hot chili peppers,sick love,Rock Alternativo; Rock; Punk Rock,1
red hot chili peppers,the longest wave,Rock Alternativo; Rock; Punk Rock,6
red hot chili peppers,21st century,Rock Alternativo; Rock; Punk Rock,5
red hot chili peppers,a certain someone,Rock Alternativo; Rock; Punk Rock,4
red hot chili peppers,animal bar,Rock Alternativo; Rock; Punk Rock,5
red hot chili peppers,annie wants a baby,Rock Alternativo; Rock; Punk Rock,0
red hot chili peppers,apache rose peacock,Rock Alternativo; Rock; Punk Rock,2
red hot chili peppers,blood sugar sex magik,Rock Alternativo; Rock; Punk Rock,5
red hot chili peppers,brave from afar,Rock Alternativo; Rock; Punk Rock,3
red hot chili peppers,breaking the girl,Rock Alternativo; Rock; Punk Rock,4
red hot chili peppers,cabron,Rock Alternativo; Rock; Punk Rock,6
green day,boulevard of broken dreams,Rock; Punk Rock; Rock Alternativo,6
green day,wake me up when september ends,Rock; Punk Rock; Rock Alternativo,4
green day,basket case,Rock; Punk Rock; Rock Alternativo,3
green day,american idiot,Rock; Punk Rock; Rock Alternativo,4
green day,holiday,Rock; Punk Rock; Rock Alternativo,1
green day,21 guns,Rock; Punk Rock; Rock Alternativo,5
green day,jesus of suburbia,Rock; Punk Rock; Rock Alternativo,1
green day,when i come around,Rock; Punk Rock; Rock Alternativo,3
green day,she,Rock; Punk Rock; Rock Alternativo,4
green day,welcome to paradise,Rock; Punk Rock; Rock Alternativo,2
green day,last night on earth,Rock; Punk Rock; Rock Alternativo,3
green day,nice guys finish last,Rock; Punk Rock; Rock Alternativo,3
green day,homecoming,Rock; Punk Rock; Rock Alternativo,6
green day,21st century breakdown,Rock; Punk Rock; Rock Alternativo,5
green day,minority,Rock; Punk Rock; Rock Alternativo,5
green day,outsider,Rock; Punk Rock; Rock Alternativo,3
green day,sweet 16,Rock; Punk Rock; Rock Alternativo,3
green day,2000 light years away,Rock; Punk Rock; Rock Alternativo,4
green day,8th avenue serenade,Rock; Punk Rock; Rock Alternativo,3
green day,99 revolutions,Rock; Punk Rock; Rock Alternativo,4
green day,a little boy named train,Rock; Punk Rock; Rock Alternativo,6
green day,all the time,Rock; Punk Rock; Rock Alternativo,3
green day,amanda,Rock; Punk Rock; Rock Alternativo,4
green day,angel blue,Rock; Punk Rock; Rock Alternativo,5
green day,are we the waiting,Rock; Punk Rock; Rock Alternativo,4
green day,ashley,Rock; Punk Rock; Rock Alternativo,5
green day,baby eyes,Rock; Punk Rock; Rock Alternativo,3
green day,back in the usa,Rock; Punk Rock; Rock Alternativo,3
green day,bang bang,Rock; Punk Rock; Rock Alternativo,1
green day,before the lobotomy,Rock; Punk Rock; Rock Alternativo,5
bad religion,1000 memories,Punk Rock; Rock,3
bad religion,52 seconds,Punk Rock; Rock,3
bad religion,a streetkid named desire,Punk Rock; Rock,1
bad religion,a world without melody,Punk Rock; Rock,1
bad religion,ad hominem,Punk Rock; Rock,5
bad religion,age of unreason,Punk Rock; Rock,1
bad religion,all there is,Punk Rock; Rock,5
bad religion,american jesus,Punk Rock; Rock,1
bad religion,atheist peace,Punk Rock; Rock,4
bad religion,avalon,Punk Rock; Rock,6
bad religion,before you die,Punk Rock; Rock,3
bad religion,believe it,Punk Rock; Rock,3
bad religion,best for you,Punk Rock; Rock,3
bad religion,beyond electric dreams,Punk Rock; Rock,5
bad religion,big black dog,Punk Rock; Rock,3
bad religion,boot stamping on a human face forever,Punk Rock; Rock,6
bad religion,bored and extremely dangerous,Punk Rock; Rock,4
bad religion,broken,Punk Rock; Rock,6
bad religion,candidate,Punk Rock; Rock,3
bad religion,changing tide,Punk Rock; Rock,4
bad religion,chaos from within,Punk Rock; Rock,4
bad religion,crisis time,Punk Rock; Rock,4
bad religion,cyanide,Punk Rock; Rock,1
bad religion,dearly beloved,Punk Rock; Rock,0
bad religion,destined for nothing,Punk Rock; Rock,5
bad religion,dharma and the bomb,Punk Rock; Rock,3
bad religion,do the paranoid style,Punk Rock; Rock,6
bad religion,downfall,Punk Rock; Rock,3
bad religion,emancipation of the mind,Punk Rock; Rock,3
bad religion,end of history,Punk Rock; Rock,3
mxpx,punk rawk show,Punk Rock,5
mxpx,the darkest places,Punk Rock,1
mxpx,wrecking hotel rooms,Punk Rock,5
mxpx,1 and 3,Punk Rock,5
mxpx,aces up,Punk Rock,4
mxpx,angels,Punk Rock,1
mxpx,bass so low,Punk Rock,4
mxpx,best of times,Punk Rock,3
mxpx,breathe deep,Punk Rock,0
mxpx,buildings tumble,Punk Rock,4
mxpx,call in sick,Punk Rock,5
mxpx,cast down my heart,Punk Rock,3
mxpx,chick magnet,Punk Rock,4
mxpx,christmas day,Punk Rock,1
mxpx,cold and all alone,Punk Rock,3
mxpx,cold streets,Punk Rock,1
mxpx,contention,Punk Rock,3
mxpx,do your feet hurt,Punk Rock,3
mxpx,doing time,Punk Rock,3
mxpx,dolores,Punk Rock,4
mxpx,drowning,Punk Rock,6
mxpx,educated guess,Punk Rock,3
mxpx,emotional anarchist,Punk Rock,4
mxpx,every light,Punk Rock,4
mxpx,far away,Punk Rock,4
mxpx,first day of the rest of our lives,Punk Rock,1
mxpx,foolish,Punk Rock,6
mxpx,for always,Punk Rock,4
mxpx,get me out,Punk Rock,3
mxpx,grey skies turn blue,Punk Rock,1
less than jake,welcome to the new south,Punk Rock; Rock; Ska,1
less than jake,1989,Punk Rock; Rock; Ska,1
less than jake,24 hours in paramus,Punk Rock; Rock; Ska,3
less than jake,a return to headphones,Punk Rock; Rock; Ska,5
less than jake,a still life franchise,Punk Rock; Rock; Ska,5
less than jake,abandon ship,Punk Rock; Rock; Ska,1
less than jake,bad scene and a basement show,Punk Rock; Rock; Ska,3
less than jake,big,Punk Rock; Rock; Ska,4
less than jake,bigger picture,Punk Rock; Rock; Ska,4
less than jake,blindsided,Punk Rock; Rock; Ska,3
less than jake,bomb drop,Punk Rock; Rock; Ska,5
less than jake,boomtown,Punk Rock; Rock; Ska,4
less than jake,bridge and tunnel authority,Punk Rock; Rock; Ska,4
less than jake,city of gainesville,Punk Rock; Rock; Ska,3
less than jake,conviction notice,Punk Rock; Rock; Ska,1
less than jake,descant,Punk Rock; Rock; Ska,3
less than jake,devil in my dna,Punk Rock; Rock; Ska,1
less than jake,done and dusted,Punk Rock; Rock; Ska,6
less than jake,down in the mission,Punk Rock; Rock; Ska,4
less than jake,downbeat,Punk Rock; Rock; Ska,3
less than jake,dukes of hazzard,Punk Rock; Rock; Ska,4
less than jake,evil has no boundaries,Punk Rock; Rock; Ska,4
less than jake,faction,Punk Rock; Rock; Ska,3
less than jake,fall apart,Punk Rock; Rock; Ska,1
less than jake,finer points of forgiveness,Punk Rock; Rock; Ska,1
less than jake,freeze frame,Punk Rock; Rock; Ska,3
less than jake,fucked,Punk Rock; Rock; Ska,4
less than jake,gainesville rock city,Punk Rock; Rock; Ska,3
less than jake,glumble,Punk Rock; Rock; Ska,4
less than jake,golden age of my negative ways,Punk Rock; Rock; Ska,4
nas,one love,Rap,5
nas,purple,Rap,1
nas,drunk by myself,Rap,6
nas,get down,Rap,2
nas,i can,Rap,5
nas,street dreams,Rap,2
nas,the world is yours,Rap,1
nas,10 points,Rap,1
nas,27 summers,Rap,5
nas,2nd childhood,Rap,2
nas,40 side,Rap,1
nas,a queens story,Rap,1
nas,accident murderers,Rap,5
nas,america,Rap,5
nas,back when,Rap,1
nas,black president,Rap,2
nas,black zombie,Rap,5
nas,blaze a 50,Rap,1
nas,blue benz,Rap,5
nas,blunt ashes,Rap,2
nas,book of rhymes,Rap,1
nas,breathe,Rap,2
nas,bye baby,Rap,5
nas,carry on tradition,Rap,1
nas,dance,Rap,5
nas,daughters,Rap,2
nas,death row east,Rap,1
nas,dedicated,Rap,1
nas,disciple,Rap,1
nas,doo rags,Rap,5
311,love song,Rock; Surf Music; Reggae,4
311,amber,Rock; Surf Music; Reggae,4
311,sometimes jacks rule the realm,Rock; Surf Music; Reggae,5
311,from chaos,Rock; Surf Music; Reggae,2
311,beautiful disaster,Rock; Surf Music; Reggae,2
311,same mistake twice,Rock; Surf Music; Reggae,0
311,ebb and flow,Rock; Surf Music; Reggae,2
311,revelation of the year,Rock; Surf Music; Reggae,1
311,do you right,Rock; Surf Music; Reggae,1
311,give me a call,Rock; Surf Music; Reggae,1
311,wake your mind up,Rock; Surf Music; Reggae,5
311,five of everything,Rock; Surf Music; Reggae,2
311,showdown,Rock; Surf Music; Reggae,2
311,sunset in july,Rock; Surf Music; Reggae,5
311,born to live,Rock; Surf Music; Reggae,1
311,still dreaming,Rock; Surf Music; Reggae,1
311,seems uncertain,Rock; Surf Music; Reggae,3
311,reconsider everything,Rock; Surf Music; Reggae,3
311,all mixed up,Rock; Surf Music; Reggae,5
311,and a ways to go,Rock; Surf Music; Reggae,6
311,better space,Rock; Surf Music; Reggae,5
311,beyond the gray sky,Rock; Surf Music; Reggae,3
311,bomb the town,Rock; Surf Music; Reggae,5
311,boom shanka,Rock; Surf Music; Reggae,5
311,champagne,Rock; Surf Music; Reggae,2
311,charge it up,Rock; Surf Music; Reggae,6
311,come original,Rock; Surf Music; Reggae,5
311,count me in,Rock; Surf Music; Reggae,1
311,crack the code,Rock; Surf Music; Reggae,6
311,crossfire,Rock; Surf Music; Reggae,1
bruce springsteen,dancing in the dark,Rock,5
bruce springsteen,born in the usa,Rock,2
bruce springsteen,born to run,Rock,5
bruce springsteen,secret garden,Rock,4
bruce springsteen,pay me my money down,Rock,5
bruce springsteen,the ghost of tom joad,Rock,5
bruce springsteen,thunder road,Rock,5
bruce springsteen,janey needs a shooter,Rock,5
bruce springsteen,my hometown,Rock,6
bruce springsteen,tougher than the rest,Rock,3
bruce springsteen,letter to you,Rock,1
bruce springsteen,badlands,Rock,5
bruce springsteen,fire,Rock,3
bruce springsteen,the river,Rock,1
bruce springsteen,incident on 57th street,Rock,1
bruce springsteen,action in the streets,Rock,4
bruce springsteen,all the way home,Rock,3
bruce springsteen,american land,Rock,5
bruce springsteen,atlantic city,Rock,1
bruce springsteen,backstreets,Rock,1
bruce springsteen,because the night,Rock,0
bruce springsteen,better days,Rock,1
bruce springsteen,black cowboys,Rock,1
bruce springsteen,breakaway,Rock,5
bruce springsteen,brilliant disguise,Rock,5
bruce springsteen,buffalo gals,Rock,5
bruce springsteen,chimes of freedom,Rock,1
bruce springsteen,city of night,Rock,4
bruce springsteen,darkness on the edge of town,Rock,5
bruce springsteen,down in the hole,Rock,1
incubus,drive,Rock; Rock Alternativo,3
incubus,wish you were here,Rock; Rock Alternativo,4
incubus,adolescents,Rock; Rock Alternativo,3
incubus,dig,Rock; Rock Alternativo,3
incubus,love hurts,Rock; Rock Alternativo,1
incubus,megalomaniac,Rock; Rock Alternativo,3
incubus,i miss you,Rock; Rock Alternativo,3
incubus,anna molly,Rock; Rock Alternativo,1
incubus,pardon me,Rock; Rock Alternativo,5
incubus,our love,Rock; Rock Alternativo,3
incubus,into the summer,Rock; Rock Alternativo,1
incubus,state of the art,Rock; Rock Alternativo,5
incubus,talk shows on mute,Rock; Rock Alternativo,4
incubus,stellar,Rock; Rock Alternativo,3
incubus,nice to know you,Rock; Rock Alternativo,6
incubus,undefeated,Rock; Rock Alternativo,3
incubus,a crow left of the murder,Rock; Rock Alternativo,4
incubus,warning,Rock; Rock Alternativo,4
incubus,just a phase,Rock; Rock Alternativo,3
incubus,a kiss to send us off,Rock; Rock Alternativo,3
incubus,11am,Rock; Rock Alternativo,5
incubus,a certain shade of green,Rock; Rock Alternativo,1
incubus,absolution calling,Rock; Rock Alternativo,2
incubus,admiration,Rock; Rock Alternativo,0
incubus,agoraphobia,Rock; Rock Alternativo,2
incubus,anything,Rock; Rock Alternativo,3
incubus,aqueous transmission,Rock; Rock Alternativo,3
incubus,black heart inertia,Rock; Rock Alternativo,1
incubus,blood on the ground,Rock; Rock Alternativo,5
incubus,circles,Rock; Rock Alternativo,3
the beach boys,kokomo,Surf Music; Rock,1
the beach boys,be true to your school,Surf Music; Rock,5
the beach boys,good vibrations,Surf Music; Rock,3
the beach boys,god only knows,Surf Music; Rock,1
the beach boys,california girls,Surf Music; Rock,4
the beach boys,please let me wonder,Surf Music; Rock,3
the beach boys,little deuce coupe,Surf Music; Rock,1
the beach boys,hushabye,Surf Music; Rock,3
the beach boys,big sur,Surf Music; Rock,1
the beach boys,409,Surf Music; Rock,6
the beach boys,add some music to your day,Surf Music; Rock,5
the beach boys,all summer long,Surf Music; Rock,2
the beach boys,all this is that,Surf Music; Rock,5
the beach boys,auld lang syne,Surf Music; Rock,3
the beach boys,barbara ann,Surf Music; Rock,5
the beach boys,beaches in mind,Surf Music; Rock,1
the beach boys,bells of christmas,Surf Music; Rock,3
the beach boys,blue christmas,Surf Music; Rock,4
the beach boys,brian wilson christmas interview,Surf Music; Rock,1
the beach boys,catch a wave,Surf Music; Rock,1
the beach boys,child is father of the man,Surf Music; Rock,3
the beach boys,christmas day,Surf Music; Rock,3
the beach boys,come go with me,Surf Music; Rock,5
the beach boys,daybreak over the ocean,Surf Music; Rock,6
the beach boys,deirdre,Surf Music; Rock,5
the beach boys,dennis wilson christmas message,Surf Music; Rock,4
the beach boys,disney girls,Surf Music; Rock,1
the beach boys,do it again,Surf Music; Rock,4
the beach boys,feel flows,Surf Music; Rock,3
the beach boys,forever,Surf Music; Rock,4
seether,wasteland,Rock; Hard Rock; Grunge,3
seether,careless whisper,Rock; Hard Rock; Grunge,5
seether,fine again,Rock; Hard Rock; Grunge,5
seether,liar,Rock; Hard Rock; Grunge,2
seether,weak,Rock; Hard Rock; Grunge,2
seether,the gift,Rock; Hard Rock; Grunge,2
seether,breakdown,Rock; Hard Rock; Grunge,6
seether,driven under,Rock; Hard Rock; Grunge,2
seether,love her,Rock; Hard Rock; Grunge,0
seether,save today,Rock; Hard Rock; Grunge,5
seether,never leave,Rock; Hard Rock; Grunge,3
seether,immortality,Rock; Hard Rock; Grunge,4
seether,words as weapons,Rock; Hard Rock; Grunge,2
seether,drift away,Rock; Hard Rock; Grunge,6
seether,failure,Rock; Hard Rock; Grunge,1
seether,nobody praying for me,Rock; Hard Rock; Grunge,6
seether,truth,Rock; Hard Rock; Grunge,3
seether,betray and degrade,Rock; Hard Rock; Grunge,6
seether,your bore,Rock; Hard Rock; Grunge,1
seether,fuck it,Rock; Hard Rock; Grunge,2
seether,sold me,Rock; Hard Rock; Grunge,5
seether,6 gun quota,Rock; Hard Rock; Grunge,1
seether,69 tea,Rock; Hard Rock; Grunge,4
seether,against the wall,Rock; Hard Rock; Grunge,3
seether,because of me,Rock; Hard Rock; Grunge,5
seether,beg,Rock; Hard Rock; Grunge,3
seether,bruised and bloodied,Rock; Hard Rock; Grunge,3
seether,burrito,Rock; Hard Rock; Grunge,3
seether,cigarettes,Rock; Hard Rock; Grunge,3
seether,count me out,Rock; Hard Rock; Grunge,1
jimmy eat world,the middle,Rock,2
jimmy eat world,23,Rock,6
jimmy eat world,555,Rock,1
jimmy eat world,a praise chorus,Rock,1
jimmy eat world,a sunday,Rock,3
jimmy eat world,action needs an audience,Rock,3
jimmy eat world,always be,Rock,2
jimmy eat world,anais,Rock,5
jimmy eat world,appreciation,Rock,3
jimmy eat world,be sensible,Rock,1
jimmy eat world,believe in what you want,Rock,4
jimmy eat world,big casino,Rock,6
jimmy eat world,bleed american,Rock,1
jimmy eat world,blister,Rock,1
jimmy eat world,carry you,Rock,5
jimmy eat world,cautioners,Rock,3
jimmy eat world,chase this light,Rock,2
jimmy eat world,christmas card,Rock,3
jimmy eat world,clarity,Rock,1
jimmy eat world,closer,Rock,3
jimmy eat world,congratulations,Rock,4
jimmy eat world,criminal energy,Rock,1
jimmy eat world,crush,Rock,4
jimmy eat world,cut,Rock,3
jimmy eat world,damage,Rock,3
jimmy eat world,delivery,Rock,2
jimmy eat world,diamond,Rock,6
jimmy eat world,disintegration,Rock,4
jimmy eat world,distraction,Rock,4
jimmy eat world,dizzy,Rock,6
ryan adams,gimme something good,Rock,4
ryan adams,when the stars go blue,Rock,3
ryan adams,oh my sweet carolina,Rock,1
ryan adams,fuck the rain,Rock,3
ryan adams,if i am a stranger,Rock,1
ryan adams,burning photographs,Rock,5
ryan adams,baby i love you,Rock,3
ryan adams,answering bell,Rock,3
ryan adams,please do not let me go,Rock,3
ryan adams,lucky now,Rock,3
ryan adams,in my time of need,Rock,5
ryan adams,1974,Rock,3
ryan adams,29,Rock,1
ryan adams,afraid not scared,Rock,4
ryan adams,all you had to do was stay,Rock,1
ryan adams,am i safe,Rock,2
ryan adams,amy,Rock,3
ryan adams,anybody wanna take me home,Rock,5
ryan adams,avalanche,Rock,4
ryan adams,bad blood,Rock,1
ryan adams,bartering lines,Rock,4
ryan adams,big colors,Rock,3
ryan adams,blank space,Rock,2
ryan adams,blue sky blues,Rock,0
ryan adams,boys,Rock,3
ryan adams,call me on your way back home,Rock,4
ryan adams,carolina rain,Rock,2
ryan adams,chains of love,Rock,3
ryan adams,clean,Rock,1
ryan adams,come home,Rock,6
tori amos,speaking with trees,Rock,3
tori amos,bouncing off clouds,Rock,2
tori amos,16 shades of blue,Rock,1
tori amos,500 miles,Rock,6
tori amos,abnormally attracted to sin,Rock,4
tori amos,addition of light divided,Rock,3
tori amos,almost rosey,Rock,1
tori amos,amber waves,Rock,5
tori amos,america,Rock,5
tori amos,angels,Rock,6
tori amos,angie,Rock,4
tori amos,baker baker,Rock,4
tori amos,bang,Rock,1
tori amos,barons of suburbia,Rock,1
tori amos,battle of trees,Rock,1
tori amos,beauty of speed,Rock,2
tori amos,big wheel,Rock,5
tori amos,body and soul,Rock,1
tori amos,broken arrow,Rock,3
tori amos,cactus practice,Rock,2
tori amos,carbon,Rock,4
tori amos,carry,Rock,3
tori amos,cars and guitars,Rock,1
tori amos,china,Rock,3
tori amos,climb,Rock,5
tori amos,cloud on my tongue,Rock,2
tori amos,cloud riders,Rock,1
tori amos,code red,Rock,1
tori amos,concertina,Rock,3
tori amos,cornflake girl,Rock,4
